date,hour,MT_200
2014-05-30,4,2024.229074889869
2014-05-30,5,2168.502202643172
2014-05-30,6,2265.418502202643
2014-05-30,7,2531.938325991189
2014-05-30,8,2587.004405286343
2014-05-30,9,3388.7665198237887
2014-05-30,10,3612.334801762114
2014-05-30,11,3759.9118942731275
2014-05-30,12,4089.2070484581527
2014-05-30,13,4196.03524229075
2014-05-30,14,4164.096916299561
2014-05-30,15,4147.57709251101
2014-05-30,16,4109.030837004405
2014-05-30,17,4009.9118942731293
2014-05-30,18,4058.370044052866
2014-05-30,19,3897.577092511017
2014-05-30,20,3761.0132158590304
2014-05-30,21,3812.7753303964764
2014-05-30,22,3660.792951541849
2014-05-30,23,3296.255506607929
2014-05-31,0,2731.277533039647
2014-05-31,1,2016.5198237885472
2014-05-31,2,1950.440528634361
2014-05-31,3,1661.894273127754
2014-05-31,4,2123.3480176211447
2014-05-31,5,2080.396475770925
2014-05-31,6,2420.704845814978
2014-05-31,7,2537.444933920705
2014-05-31,8,2626.651982378854
2014-05-31,9,3555.066079295154
2014-05-31,10,3776.4317180616727
2014-05-31,11,4059.471365638777
2014-05-31,12,4485.68281938326
2014-05-31,13,4691.62995594714
2014-05-31,14,4777.53303964758
2014-05-31,15,4727.97356828193
2014-05-31,16,4631.05726872247
2014-05-31,17,4582.5991189427195
2014-05-31,18,4362.33480176211
2014-05-31,19,4015.418502202649
2014-05-31,20,3829.295154185022
2014-05-31,21,3671.80616740088
2014-05-31,22,3488.986784140968
2014-05-31,23,3306.167400881057
2014-06-01,0,2596.916299559471
2014-06-01,1,1954.8458149779729
2014-06-01,2,1886.563876651983
2014-06-01,3,1569.383259911894
2014-06-01,4,1952.6431718061672
2014-06-01,5,1974.6696035242292
2014-06-01,6,2288.546255506608
2014-06-01,7,2520.925110132158
2014-06-01,8,2494.4933920704843
2014-06-01,9,3457.0484581497785
2014-06-01,10,3762.114537444934
2014-06-01,11,3981.277533039649
2014-06-01,12,4378.854625550661
2014-06-01,13,4731.27753303965
2014-06-01,14,4645.3744493392005
2014-06-01,15,4531.9383259912
2014-06-01,16,4426.21145374449
2014-06-01,17,4508.81057268722
2014-06-01,18,4091.409691629953
2014-06-01,19,3938.3259911894265
2014-06-01,20,3776.4317180616754
2014-06-01,21,3680.616740088105
2014-06-01,22,3495.5947136563873
2014-06-01,23,2849.1189427312784
2014-06-02,0,2158.590308370045
2014-06-02,1,2038.546255506608
2014-06-02,2,1993.392070484581
2014-06-02,3,1835.903083700441
2014-06-02,4,2270.925110132158
2014-06-02,5,2099.118942731277
2014-06-02,6,2520.925110132158
2014-06-02,7,2625.550660792952
2014-06-02,8,2636.563876651982
2014-06-02,9,3321.5859030837005
2014-06-02,10,3638.766519823789
2014-06-02,11,3958.149779735682
2014-06-02,12,4275.330396475771
2014-06-02,13,4305.06607929515
2014-06-02,14,4325.99118942731
2014-06-02,15,4232.37885462555
2014-06-02,16,4050.6607929515376
2014-06-02,17,4096.916299559467
2014-06-02,18,3930.616740088106
2014-06-02,19,3785.242290748898
2014-06-02,20,3898.678414096913
2014-06-02,21,3723.5682819383255
2014-06-02,22,3558.3700440528637
2014-06-02,23,2955.9471365638756
2014-06-03,0,2319.383259911894
2014-06-03,1,2079.2951541850216
2014-06-03,2,1965.8590308370028
2014-06-03,3,2164.09691629956
2014-06-03,4,2024.2290748898681
2014-06-03,5,2360.1321585903083
2014-06-03,6,2408.590308370044
2014-06-03,7,2430.616740088105
2014-06-03,8,2443.8325991189413
2014-06-03,9,3296.25550660793
2014-06-03,10,3701.541850220264
2014-06-03,11,3833.7004405286343
2014-06-03,12,3977.9735682819364
2014-06-03,13,4161.89427312774
2014-06-03,14,4115.63876651982
2014-06-03,15,4007.709251101321
2014-06-03,16,4036.3436123347983
2014-06-03,17,3963.6563876652
2014-06-03,18,3812.775330396476
2014-06-03,19,3754.405286343612
2014-06-03,20,3748.8986784140957
2014-06-03,21,3736.7841409691628
2014-06-03,22,3509.911894273127
2014-06-03,23,2890.969162995594
2014-06-04,0,2219.1629955947137
2014-06-04,1,2066.0792951541853
2014-06-04,2,2040.7488986784151
2014-06-04,3,1925.1101321585911
2014-06-04,4,2344.713656387665
2014-06-04,5,2331.497797356828
2014-06-04,6,2468.06167400881
2014-06-04,7,2537.444933920705
2014-06-04,8,2455.9471365638747
2014-06-04,9,3420.7048458149784
2014-06-04,10,3600.2202643171813
2014-06-04,11,3821.5859030837014
2014-06-04,12,4101.321585903085
2014-06-04,13,4198.23788546256
2014-06-04,14,3982.378854625548
2014-06-04,15,4017.621145374458
2014-06-04,16,3988.986784140976
2014-06-04,17,3908.590308370046
2014-06-04,18,3722.4669603524235
2014-06-04,19,3659.691629955947
2014-06-04,20,3664.0969162995593
2014-06-04,21,3610.132158590308
2014-06-04,22,3505.506607929515
2014-06-04,23,2987.8854625550666
2014-06-05,0,2240.088105726873
2014-06-05,1,2072.687224669604
2014-06-05,2,1961.453744493391
2014-06-05,3,1877.7533039647572
2014-06-05,4,2351.321585903083
2014-06-05,5,2091.4096916299573
2014-06-05,6,2300.660792951542
2014-06-05,7,2433.920704845815
2014-06-05,8,2441.6299559471363
2014-06-05,9,3370.044052863435
2014-06-05,10,3786.3436123348006
2014-06-05,11,3882.1585903083696
2014-06-05,12,4151.98237885462
2014-06-05,13,4237.885462555069
2014-06-05,14,4081.4977973568284
2014-06-05,15,3974.669603524233
2014-06-05,16,3907.488986784142
2014-06-05,17,3959.2511013215835
2014-06-05,18,3905.2863436123334
2014-06-05,19,3742.290748898679
2014-06-05,20,3809.4713656387657
2014-06-05,21,3709.2511013215862
2014-06-05,22,3530.8370044052863
2014-06-05,23,3067.1806167400873
2014-06-06,0,2352.4229074889863
2014-06-06,1,2122.2466960352417
2014-06-06,2,2067.180616740089
2014-06-06,3,2046.2555066079299
2014-06-06,4,1904.185022026432
2014-06-06,5,2023.1277533039652
2014-06-06,6,2396.4757709251103
2014-06-06,7,2719.1629955947133
2014-06-06,8,2813.8766519823794
2014-06-06,9,3482.3788546255496
2014-06-06,10,3799.559471365639
2014-06-06,11,4084.80176211454
2014-06-06,12,4221.3656387665205
2014-06-06,13,4355.726872246691
2014-06-06,14,4266.51982378855
2014-06-06,15,4135.462555066084
2014-06-06,16,4001.1013215859048
2014-06-06,17,4085.9030837004398
2014-06-06,18,3924.0088105726873
2014-06-06,19,3944.933920704846
2014-06-06,20,3809.471365638767
2014-06-06,21,3783.0396475770917
2014-06-06,22,3546.255506607929
2014-06-06,23,3224.669603524229
2014-06-07,0,2762.114537444933
2014-06-07,1,2131.057268722468
2014-06-07,2,2017.62114537445
2014-06-07,3,1854.6255506607931
2014-06-07,4,2191.629955947137
2014-06-07,5,2120.044052863435
2014-06-07,6,2280.837004405286
2014-06-07,7,2585.90308370044
2014-06-07,8,2691.629955947136
2014-06-07,9,3465.8590308370044
2014-06-07,10,3769.823788546255
2014-06-07,11,4046.2555066079185
2014-06-07,12,4504.40528634362
2014-06-07,13,4451.54185022027
2014-06-07,14,4448.23788546255
2014-06-07,15,4322.687224669599
2014-06-07,16,4379.95594713656
2014-06-07,17,4223.56828193834
2014-06-07,18,4113.43612334801
2014-06-07,19,3948.2378854625526
2014-06-07,20,3862.334801762115
2014-06-07,21,3846.9162995594734
2014-06-07,22,3602.422907488986
2014-06-07,23,3377.753303964757
2014-06-08,0,2785.242290748899
2014-06-08,1,2114.537444933921
2014-06-08,2,2009.911894273128
2014-06-08,3,2000.0
2014-06-08,4,1824.8898678414098
2014-06-08,5,2110.132158590309
2014-06-08,6,2372.2466960352413
2014-06-08,7,2694.933920704846
2014-06-08,8,2657.488986784141
2014-06-08,9,3430.616740088106
2014-06-08,10,3721.36563876652
2014-06-08,11,4104.62555066079
2014-06-08,12,4252.2026431718
2014-06-08,13,4284.14096916299
2014-06-08,14,4223.56828193833
2014-06-08,15,4236.78414096916
2014-06-08,16,4214.7577092511
2014-06-08,17,4103.5242290749
2014-06-08,18,3872.246696035242
2014-06-08,19,3687.224669603524
2014-06-08,20,3740.088105726872
2014-06-08,21,3740.0881057268716
2014-06-08,22,3594.7136563876647
2014-06-08,23,2930.616740088106
2014-06-09,0,2220.264317180617
2014-06-09,1,2139.867841409692
2014-06-09,2,2070.484581497798
2014-06-09,3,2069.383259911894
2014-06-09,4,2438.3259911894284
2014-06-09,5,2474.669603524229
2014-06-09,6,2508.810572687224
2014-06-09,7,2613.436123348017
2014-06-09,8,2716.9603524229074
2014-06-09,9,3362.334801762114
2014-06-09,10,3688.3259911894274
2014-06-09,11,3947.136563876652
2014-06-09,12,4116.74008810573
2014-06-09,13,4129.955947136571
2014-06-09,14,4025.330396475769
2014-06-09,15,4225.77092511013
2014-06-09,16,4289.64757709251
2014-06-09,17,4321.58590308369
2014-06-09,18,4161.89427312775
2014-06-09,19,3960.3524229074883
2014-06-09,20,3825.9911894273127
2014-06-09,21,3733.480176211454
2014-06-09,22,3582.599118942732
2014-06-09,23,3219.1629955947137
2014-06-10,0,2763.2158590308372
2014-06-10,1,2244.493392070484
2014-06-10,2,2213.656387665199
2014-06-10,3,2308.3700440528632
2014-06-10,4,2720.264317180617
2014-06-10,5,2638.7665198237883
2014-06-10,6,2690.5286343612333
2014-06-10,7,2716.960352422907
2014-06-10,8,2700.440528634361
2014-06-10,9,3473.5682819383246
2014-06-10,10,3625.550660792951
2014-06-10,11,3974.669603524232
2014-06-10,12,4288.5462555066
2014-06-10,13,4674.00881057268
2014-06-10,14,4605.72687224669
2014-06-10,15,4420.70484581498
2014-06-10,16,4527.53303964758
2014-06-10,17,4431.718061674021
2014-06-10,18,4117.841409691629
2014-06-10,19,3917.400881057269
2014-06-10,20,3731.277533039648
2014-06-10,21,3601.321585903083
2014-06-10,22,3432.819383259912
2014-06-10,23,3094.713656387665
2014-06-11,0,2615.6387665198245
2014-06-11,1,2201.541850220265
2014-06-11,2,2117.84140969163
2014-06-11,3,2672.9074889867843
2014-06-11,4,2452.643171806167
2014-06-11,5,2454.8458149779726
2014-06-11,6,2519.823788546256
2014-06-11,7,2513.215859030838
2014-06-11,8,2621.145374449339
2014-06-11,9,3544.052863436124
2014-06-11,10,3843.6123348017622
2014-06-11,11,4165.198237885457
2014-06-11,12,4615.63876651983
2014-06-11,13,4772.02643171806
2014-06-11,14,4733.480176211449
2014-06-11,15,4825.99118942731
2014-06-11,16,4933.92070484582
2014-06-11,17,4966.96035242291
2014-06-11,18,4810.5726872246705
2014-06-11,19,4609.0308370044
2014-06-11,20,4136.563876651988
2014-06-11,21,3727.973568281938
2014-06-11,22,3627.753303964758
2014-06-11,23,3066.079295154184
2014-06-12,0,2329.295154185022
2014-06-12,1,2212.555066079295
2014-06-12,2,2089.2070484581513
2014-06-12,3,1764.31718061674
2014-06-12,4,2127.753303964757
2014-06-12,5,2068.281938325991
2014-06-12,6,2511.013215859031
2014-06-12,7,2801.762114537444
2014-06-12,8,2757.709251101321
2014-06-12,9,3594.7136563876657
2014-06-12,10,4050.6607929515385
2014-06-12,11,4364.537444933931
2014-06-12,12,4900.88105726872
2014-06-12,13,4935.02202643171
2014-06-12,14,4931.71806167401
2014-06-12,15,5068.281938325999
2014-06-12,16,5363.4361233480295
2014-06-12,17,5446.03524229075
2014-06-12,18,5169.60352422907
2014-06-12,19,4797.35682819383
2014-06-12,20,4258.810572687224
2014-06-12,21,3966.960352422907
2014-06-12,22,3769.823788546255
2014-06-12,23,3180.616740088105
2014-06-13,0,2562.775330396475
2014-06-13,1,2394.273127753303
2014-06-13,2,2172.9074889867843
2014-06-13,3,1898.678414096916
2014-06-13,4,2211.453744493392
2014-06-13,5,2181.7180616740093
2014-06-13,6,2578.1938325991196
2014-06-13,7,2861.2334801762117
2014-06-13,8,2895.374449339206
2014-06-13,9,3859.0308370044067
2014-06-13,10,4584.80176211453
2014-06-13,11,5080.39647577093
2014-06-13,12,5581.49779735683
2014-06-13,13,5675.110132158589
2014-06-13,14,5592.51101321586
2014-06-13,15,5584.80176211453
2014-06-13,16,5642.07048458149
2014-06-13,17,5598.017621145369
2014-06-13,18,5501.101321585909
2014-06-13,19,5005.50660792951
2014-06-13,20,4643.1718061674
2014-06-13,21,4360.13215859031
2014-06-13,22,3800.660792951542
2014-06-13,23,3577.092511013216
2014-06-14,0,3102.422907488987
2014-06-14,1,2385.4625550660785
2014-06-14,2,2331.497797356829
2014-06-14,3,2058.370044052864
2014-06-14,4,2479.074889867841
2014-06-14,5,2459.251101321586
2014-06-14,6,2592.51101321586
2014-06-14,7,2872.246696035242
2014-06-14,8,2873.348017621146
2014-06-14,9,4244.493392070478
2014-06-14,10,4962.555066079291
2014-06-14,11,5136.56387665198
2014-06-14,12,5750.0
2014-06-14,13,5803.964757709249
2014-06-14,14,5740.088105726869
2014-06-14,15,5750.0
2014-06-14,16,5582.59911894274
2014-06-14,17,5524.22907488987
2014-06-14,18,5242.29074889868
2014-06-14,19,5007.70925110132
2014-06-14,20,4700.44052863436
2014-06-14,21,4309.471365638769
2014-06-14,22,3773.1277533039643
2014-06-14,23,3466.960352422906
2014-06-15,0,2957.0484581497785
2014-06-15,1,2299.5594713656387
2014-06-15,2,2161.8942731277543
2014-06-15,3,1953.744493392072
2014-06-15,4,2143.1718061674
2014-06-15,5,2256.6079295154186
2014-06-15,6,2430.616740088105
2014-06-15,7,2590.308370044053
2014-06-15,8,2737.8854625550657
2014-06-15,9,4155.2863436123425
2014-06-15,10,4676.21145374449
2014-06-15,11,4973.568281938329
2014-06-15,12,5142.0704845815
2014-06-15,13,5346.91629955947
2014-06-15,14,5362.33480176211
2014-06-15,15,5205.94713656386
2014-06-15,16,5172.90748898679
2014-06-15,17,5270.925110132161
2014-06-15,18,5083.700440528631
2014-06-15,19,4762.11453744493
2014-06-15,20,4741.189427312769
2014-06-15,21,4351.32158590308
2014-06-15,22,3744.4933920704852
2014-06-15,23,3340.308370044053
2014-06-16,0,2819.383259911894
2014-06-16,1,2459.2511013215853
2014-06-16,2,2353.5242290748897
2014-06-16,3,2414.0969162995602
2014-06-16,4,2607.9295154185033
2014-06-16,5,2477.9735682819373
2014-06-16,6,2632.15859030837
2014-06-16,7,2741.1894273127746
2014-06-16,8,2733.4801762114544
2014-06-16,9,3563.876651982379
2014-06-16,10,4069.3832599118878
2014-06-16,11,4496.69603524229
2014-06-16,12,4729.07488986785
2014-06-16,13,4754.40528634361
2014-06-16,14,4865.63876651983
2014-06-16,15,4895.3744493392
2014-06-16,16,4875.55066079294
2014-06-16,17,4730.1762114537405
2014-06-16,18,4584.80176211453
2014-06-16,19,4280.837004405281
2014-06-16,20,3910.792951541851
2014-06-16,21,3700.440528634361
2014-06-16,22,3602.4229074889863
2014-06-16,23,3001.101321585902
2014-06-17,0,2350.22026431718
2014-06-17,1,2247.797356828194
2014-06-17,2,2179.515418502203
2014-06-17,3,1993.3920704845818
2014-06-17,4,2306.167400881056
2014-06-17,5,2537.444933920705
2014-06-17,6,2535.242290748899
2014-06-17,7,2805.066079295154
2014-06-17,8,2700.4405286343617
2014-06-17,9,3309.471365638766
2014-06-17,10,3703.744493392071
2014-06-17,11,3887.665198237888
2014-06-17,12,4297.35682819383
2014-06-17,13,4240.088105726871
2014-06-17,14,4056.1674008810583
2014-06-17,15,4115.638766519811
2014-06-17,16,4215.859030837009
2014-06-17,17,4265.41850220265
2014-06-17,18,4244.49339207049
2014-06-17,19,3843.612334801762
2014-06-17,20,3732.37885462555
2014-06-17,21,3786.343612334802
2014-06-17,22,3590.308370044053
2014-06-17,23,3081.497797356827
2014-06-18,0,2396.475770925109
2014-06-18,1,2257.7092511013216
2014-06-18,2,2166.299559471366
2014-06-18,3,1907.4889867841412
2014-06-18,4,2385.462555066079
2014-06-18,5,2158.590308370044
2014-06-18,6,2320.484581497798
2014-06-18,7,2676.211453744493
2014-06-18,8,2645.374449339207
2014-06-18,9,3263.215859030837
2014-06-18,10,3582.5991189427314
2014-06-18,11,3901.9823788546287
2014-06-18,12,4084.80176211454
2014-06-18,13,4224.66960352423
2014-06-18,14,4063.8766519823766
2014-06-18,15,4134.36123348017
2014-06-18,16,4081.4977973568302
2014-06-18,17,4115.638766519818
2014-06-18,18,4069.383259911897
2014-06-18,19,3716.960352422907
2014-06-18,20,3658.590308370044
2014-06-18,21,3710.3524229074883
2014-06-18,22,3555.066079295154
2014-06-18,23,3088.105726872247
2014-06-19,0,2426.211453744493
2014-06-19,1,2280.837004405287
2014-06-19,2,2139.867841409692
2014-06-19,3,1844.7136563876652
2014-06-19,4,2224.6696035242294
2014-06-19,5,2181.718061674008
2014-06-19,6,2348.017621145375
2014-06-19,7,2624.449339207049
2014-06-19,8,2575.991189427312
2014-06-19,9,3377.753303964758
2014-06-19,10,3689.4273127753313
2014-06-19,11,3885.462555066075
2014-06-19,12,4205.94713656387
2014-06-19,13,4222.46696035242
2014-06-19,14,4161.89427312776
2014-06-19,15,4236.78414096916
2014-06-19,16,4139.86784140969
2014-06-19,17,4403.083700440529
2014-06-19,18,4202.643171806171
2014-06-19,19,3877.753303964756
2014-06-19,20,3735.68281938326
2014-06-19,21,3690.5286343612333
2014-06-19,22,3607.929515418502
2014-06-19,23,3067.180616740088
2014-06-20,0,2333.700440528635
2014-06-20,1,2200.440528634361
2014-06-20,2,2109.0308370044063
2014-06-20,3,1873.348017621146
2014-06-20,4,2172.907488986785
2014-06-20,5,2306.167400881056
2014-06-20,6,2355.726872246696
2014-06-20,7,2593.612334801762
2014-06-20,8,2756.6079295154177
2014-06-20,9,3549.559471365639
2014-06-20,10,3981.2775330396425
2014-06-20,11,4237.88546255507
2014-06-20,12,4602.42290748898
2014-06-20,13,4642.07048458149
2014-06-20,14,4841.40969162996
2014-06-20,15,4530.83700440528
2014-06-20,16,4481.27753303965
2014-06-20,17,4596.91629955947
2014-06-20,18,4587.0044052863395
2014-06-20,19,4284.140969162991
2014-06-20,20,4052.863436123348
2014-06-20,21,3827.0925110132152
2014-06-20,22,3573.788546255506
2014-06-20,23,3419.6035242290745
2014-06-21,0,3026.431718061674
2014-06-21,1,2328.1938325991177
2014-06-21,2,2281.9383259911892
2014-06-21,3,2008.810572687225
2014-06-21,4,2276.431718061673
2014-06-21,5,2265.418502202643
2014-06-21,6,2458.149779735682
2014-06-21,7,2917.4008810572677
2014-06-21,8,2840.308370044053
2014-06-21,9,3479.074889867841
2014-06-21,10,3741.1894273127773
2014-06-21,11,4169.603524229068
2014-06-21,12,4629.95594713657
2014-06-21,13,4740.08810572687
2014-06-21,14,4851.32158590309
2014-06-21,15,4629.95594713656
2014-06-21,16,4516.519823788551
2014-06-21,17,4531.93832599119
2014-06-21,18,4538.546255506601
2014-06-21,19,4279.73568281939
2014-06-21,20,3931.7180616740097
2014-06-21,21,3895.374449339207
2014-06-21,22,3598.017621145374
2014-06-21,23,3349.118942731278
2014-06-22,0,2787.444933920704
2014-06-22,1,2133.2599118942735
2014-06-22,2,2066.079295154186
2014-06-22,3,1863.436123348018
2014-06-22,4,2104.625550660794
2014-06-22,5,1988.98678414097
2014-06-22,6,2312.7753303964764
2014-06-22,7,2600.220264317181
2014-06-22,8,2559.4713656387676
2014-06-22,9,3349.118942731277
2014-06-22,10,3715.859030837004
2014-06-22,11,4234.581497797354
2014-06-22,12,4410.79295154185
2014-06-22,13,4414.09691629956
2014-06-22,14,4511.01321585903
2014-06-22,15,4287.44493392069
2014-06-22,16,4072.6872246696153
2014-06-22,17,4031.938325991188
2014-06-22,18,4056.1674008810505
2014-06-22,19,3820.4845814977975
2014-06-22,20,3865.6387665198245
2014-06-22,21,3742.290748898678
2014-06-22,22,3580.396475770925
2014-06-22,23,3026.431718061674
2014-06-23,0,2368.9427312775333
2014-06-23,1,2197.136563876652
2014-06-23,2,2144.273127753303
2014-06-23,3,1808.370044052864
2014-06-23,4,2187.224669603524
2014-06-23,5,2105.726872246696
2014-06-23,6,2647.577092511014
2014-06-23,7,2662.995594713656
2014-06-23,8,2579.295154185021
2014-06-23,9,3273.127753303964
2014-06-23,10,3579.295154185021
2014-06-23,11,3653.083700440527
2014-06-23,12,3936.123348017625
2014-06-23,13,3964.7577092510983
2014-06-23,14,3929.515418502206
2014-06-23,15,4164.09691629956
2014-06-23,16,4058.3700440528673
2014-06-23,17,4013.2158590308363
2014-06-23,18,3820.484581497796
2014-06-23,19,3693.8325991189427
2014-06-23,20,3724.669603524229
2014-06-23,21,3616.7400881057274
2014-06-23,22,3439.4273127753295
2014-06-23,23,2954.8458149779735
2014-06-24,0,2298.4581497797353
2014-06-24,1,2185.022026431717
2014-06-24,2,2072.687224669604
2014-06-24,3,1779.735682819383
2014-06-24,4,2209.2511013215862
2014-06-24,5,2134.361233480176
2014-06-24,6,2353.524229074889
2014-06-24,7,2754.4052863436123
2014-06-24,8,2558.370044052863
2014-06-24,9,3237.885462555066
2014-06-24,10,3640.969162995594
2014-06-24,11,3801.762114537444
2014-06-24,12,4288.546255506621
2014-06-24,13,4551.76211453745
2014-06-24,14,4506.6079295154095
2014-06-24,15,4470.26431718061
2014-06-24,16,4451.54185022027
2014-06-24,17,4363.4361233480195
2014-06-24,18,4214.7577092511
2014-06-24,19,3846.916299559474
2014-06-24,20,3748.898678414097
2014-06-24,21,3656.387665198237
2014-06-24,22,3494.493392070485
2014-06-24,23,2947.136563876652
2014-06-25,0,2308.370044052863
2014-06-25,1,2213.656387665198
2014-06-25,2,2080.396475770925
2014-06-25,3,1876.651982378854
2014-06-25,4,2117.841409691631
2014-06-25,5,2047.3568281938333
2014-06-25,6,2371.145374449339
2014-06-25,7,2701.5418502202638
2014-06-25,8,2629.955947136563
2014-06-25,9,3210.3524229074883
2014-06-25,10,3539.647577092511
2014-06-25,11,3643.1718061674005
2014-06-25,12,4044.052863436124
2014-06-25,13,4208.149779735671
2014-06-25,14,4224.66960352423
2014-06-25,15,4168.50220264316
2014-06-25,16,4186.12334801763
2014-06-25,17,4025.3303964757797
2014-06-25,18,3908.590308370044
2014-06-25,19,3888.7665198237883
2014-06-25,20,3700.440528634361
2014-06-25,21,3670.704845814978
2014-06-25,22,3537.444933920704
2014-06-25,23,3014.317180616741
2014-06-26,0,2339.207048458149
2014-06-26,1,2221.3656387665187
2014-06-26,2,2099.118942731277
2014-06-26,3,1802.863436123348
2014-06-26,4,2233.480176211453
2014-06-26,5,2143.171806167401
2014-06-26,6,2264.31718061674
2014-06-26,7,2633.259911894273
2014-06-26,8,2526.4317180616745
2014-06-26,9,3285.242290748899
2014-06-26,10,3558.370044052863
2014-06-26,11,3718.061674008811
2014-06-26,12,4075.9911894273146
2014-06-26,13,4325.991189427319
2014-06-26,14,4209.25110132159
2014-06-26,15,4322.6872246696
2014-06-26,16,4175.11013215858
2014-06-26,17,4189.4273127753295
2014-06-26,18,4132.1585903083605
2014-06-26,19,3853.5242290748893
2014-06-26,20,3680.6167400881063
2014-06-26,21,3626.651982378855
2014-06-26,22,3388.766519823789
2014-06-26,23,2947.136563876652
2014-06-27,0,2295.154185022026
2014-06-27,1,2083.700440528634
2014-06-27,2,1988.98678414097
2014-06-27,3,1700.4405286343601
2014-06-27,4,2129.955947136563
2014-06-27,5,2062.7753303964764
2014-06-27,6,2240.088105726872
2014-06-27,7,2591.409691629956
2014-06-27,8,2631.0572687224667
2014-06-27,9,3343.612334801762
2014-06-27,10,3635.462555066079
2014-06-27,11,3832.5991189427323
2014-06-27,12,4322.68722466961
2014-06-27,13,4501.101321585909
2014-06-27,14,4365.63876651983
2014-06-27,15,4693.83259911894
2014-06-27,16,4649.7797356828205
2014-06-27,17,4553.96475770925
2014-06-27,18,4450.44052863436
2014-06-27,19,4125.550660792952
2014-06-27,20,3960.3524229074887
2014-06-27,21,3702.6431718061667
2014-06-27,22,3574.889867841409
2014-06-27,23,3254.4052863436127
2014-06-28,0,2679.5154185022025
2014-06-28,1,2035.242290748898
2014-06-28,2,1938.3259911894268
2014-06-28,3,1802.863436123349
2014-06-28,4,2070.484581497797
2014-06-28,5,2164.0969162995602
2014-06-28,6,2512.1145374449343
2014-06-28,7,2588.105726872245
2014-06-28,8,2699.339207048458
2014-06-28,9,3411.8942731277543
2014-06-28,10,3658.590308370044
2014-06-28,11,4150.881057268728
2014-06-28,12,4616.74008810572
2014-06-28,13,4853.52422907489
2014-06-28,14,4688.32599118943
2014-06-28,15,4623.34801762116
2014-06-28,16,4725.77092511013
2014-06-28,17,4649.77973568282
2014-06-28,18,4740.08810572687
2014-06-28,19,4337.0044052863395
2014-06-28,20,3908.5903083700396
2014-06-28,21,3659.691629955948
2014-06-28,22,3479.074889867842
2014-06-28,23,3145.374449339207
2014-06-29,0,2669.6035242290745
2014-06-29,1,2049.5594713656387
2014-06-29,2,1920.704845814978
2014-06-29,3,1937.2246696035243
2014-06-29,4,2177.312775330397
2014-06-29,5,2045.1541850220262
2014-06-29,6,2292.951541850219
2014-06-29,7,2550.660792951542
2014-06-29,8,2583.7004405286343
2014-06-29,9,3295.1541850220274
2014-06-29,10,3404.185022026432
2014-06-29,11,3778.6343612334804
2014-06-29,12,4314.9779735682705
2014-06-29,13,4552.86343612334
2014-06-29,14,4618.94273127752
2014-06-29,15,4441.62995594713
2014-06-29,16,4324.8898678414
2014-06-29,17,4382.15859030838
2014-06-29,18,4264.31718061673
2014-06-29,19,3807.2687224669608
2014-06-29,20,3638.766519823789
2014-06-29,21,3636.5638766519824
2014-06-29,22,3430.616740088105
2014-06-29,23,2911.894273127753
2014-06-30,0,2169.603524229074
2014-06-30,1,1939.42731277533
2014-06-30,2,1890.969162995596
2014-06-30,3,1671.8061674008811
2014-06-30,4,2146.475770925111
2014-06-30,5,1924.0088105726868
2014-06-30,6,2378.8546255506612
2014-06-30,7,2691.629955947136
2014-06-30,8,2548.458149779735
2014-06-30,9,3151.982378854626
2014-06-30,10,3519.823788546255
2014-06-30,11,3661.894273127753
2014-06-30,12,3816.0792951541844
2014-06-30,13,4209.251101321588
2014-06-30,14,4209.25110132159
2014-06-30,15,4278.6343612334895
2014-06-30,16,4174.00881057269
2014-06-30,17,4165.19823788546
2014-06-30,18,4075.991189427314
2014-06-30,19,3770.925110132159
2014-06-30,20,3732.37885462555
2014-06-30,21,3618.9427312775333
2014-06-30,22,3431.7180616740075
2014-06-30,23,2803.964757709251
2014-07-01,0,2165.1982378854627
2014-07-01,1,2117.84140969163
2014-07-01,2,2094.713656387665
2014-07-01,3,1974.66960352423
2014-07-01,4,2192.73127753304
2014-07-01,5,2308.3700440528632
2014-07-01,6,2482.378854625551
2014-07-01,7,2805.066079295154
2014-07-01,8,2638.766519823789
2014-07-01,9,3266.5198237885456
2014-07-01,10,3405.2863436123343
2014-07-01,11,3531.938325991189
2014-07-01,12,3780.837004405286
2014-07-01,13,3943.8325991189467
2014-07-01,14,3971.365638766519
2014-07-01,15,3942.7312775330483
2014-07-01,16,4094.7136563876675
2014-07-01,17,3984.5814977973605
2014-07-01,18,4047.356828193837
2014-07-01,19,3834.801762114539
2014-07-01,20,3661.8942731277534
2014-07-01,21,3548.4581497797344
2014-07-01,22,3407.4889867841407
2014-07-01,23,2897.577092511013
2014-07-02,0,2334.801762114538
2014-07-02,1,2153.0837004405294
2014-07-02,2,2096.916299559472
2014-07-02,3,1881.057268722468
2014-07-02,4,2295.154185022026
2014-07-02,5,2144.273127753304
2014-07-02,6,2366.740088105726
2014-07-02,7,2730.176211453745
2014-07-02,8,2802.863436123348
2014-07-02,9,3339.207048458149
2014-07-02,10,3558.370044052863
2014-07-02,11,3780.837004405285
2014-07-02,12,3931.718061674009
2014-07-02,13,3940.5286343612333
2014-07-02,14,4060.572687224672
2014-07-02,15,4161.89427312775
2014-07-02,16,4129.95594713655
2014-07-02,17,4229.07488986784
2014-07-02,18,4149.7797356828205
2014-07-02,19,3870.044052863437
2014-07-02,20,3747.797356828194
2014-07-02,21,3613.436123348017
